FirstName,MiddleName,LastName,CustomerID,Address,PostalCode,Email,Phone,DOB,SignupDate,Gender,AnnualIncome,CustomerSegment,LastPurchaseAmount,LifetimeValue,EmailOptIn
Priya,R,Nair,101581,"247, Park Street, Surat, Gujarat",642654,priya.nair@corporate.co,5008526775,1895-01-24,1958-06-22,Male,999425.22,Bronze,2423.08,37720.8,No
Sneha,,Khan,104709,"85, 1st Main, Kolkata, West Bengal",963283,sneha.khanhotmail.com,01369 55687,1990-04-20,2009-07-26,female,1213603.28,Gold,2377.08,9544.18,1
Karthik,,Dasgupta,102377,"92, 1st Main, Chennai, Tamil Nadu",240556,karthik.dasgupta@corporate.co,90050 46380,1997-01-19,2020-10-20,Female,1071938.43,New,43789.28,811594.52,
Fatima,,Singh,104126,"236, Cross St, Pune, Maharashtra",904861,fatimasingh@hotmailcom,+91-4817523168,1965-05-26,2015-06-27,Other,378638.16,Platinum,38513.75,717410.67,Yes
John,,Das,103242,"16, Temple Rd PO Box 660, Ahmedabad, Gujarat",265543,john.das@hotmail.com,,1987-10-27,2010-11-26,M,715010.55,Occasional,17509.16,188243.6,No
Amit,K,Singh,104979,"104, 1st Main, Jaipur, Rajasthan",447440,amit.singh@hotmail.com,4409652221,1967-10-11,1965-03-01,Female,886964.2,New,13143.43,139844.74,
Aarav,R,Kumar,104680,"224, Lake View, New Delhi, Delhi",352099,aarav.kumar@example.com,,1992-09-29,2017-12-16,F,654624.42,Gold,36323.52,697910.93,N
Rohit,,Reddy,104963,"214, Church St, Ahmedabad, Gujarat",653545,rohit.reddy@hotmail.com,,1950-08-03,2014-05-18,M,1994228.28,Platinum,30724.9,352733.35,
Lakshmi,A,Sharma,104553,"168, Lake View PO Box 836, Hyderabad, Telangana",772794,lakshmi.sharma@example.com,00158 26193,1988-10-22,2011-08-23,F,945985.31,Platinum,45017.63,489571.71,N
Fatima,,Nair,100341,"43, MG Road, New Delhi, Delhi",843636,fatima.nair@yahoo.com,7176178737,1963-03-29,1995-04-14,female,581785.54,New,44725.38,751770.54,1
Sneha,,Fernandez,101460,"120, Park Street, Surat, Gujarat",572327,sneha.fernandez@hotmail.com,,1947-06-16,1970-10-28,female,320140.4,Bronze,26455.06,343495.49,
Naveen,Devi,Wang,104352,"139, Industrial Area, Bengaluru, Karnataka",20630,naveen.wang@mail.biz,0001098505,1947-07-31,2008-06-18,M,799005.59,Silver,19424.42,99149.64,FALSE
Liu,,Wang,101558,"43, 1st Main, Chandigarh, Punjab",8838525,liu.wang@yahoo.com,9953938840,1990-07-17,2022-02-25,F,443961.66,Gold,25622.77,454320.65,N/A
Noah,Kr,Lee,104218,"8, Lake View, Hyderabad, Telangana",418017,noah.lee@gmail.com,68189 26838,1996-07-11,2012-10-17,M,1679555.93,New,32901.95,608426.15,Y
Kumar,T,Lee,100793,"2, Lake View, New Delhi, Delhi",467872,kumar.leeyahoo.com,+91-9314119085,1956-05-22,1991-03-27,Male,413998.81,New,46846.87,,No
John,Na,Iyer,102884,"218, MG Road, New Delhi, Delhi",232355,,0217056931,2001-02-02,2021-03-21,Male,1963039.03,Silver,1798.8,20520.77,Yes
Emma,Na,Thomas,103079,"169, Cross St, Pune, Maharashtra",421107,emmathomas@yahoocom,6082826101,1998-08-22,2025-03-11,male,1910873.61,Silver,29775.49,553386.18,No
Oliver,,Kumar,100385,"74, Industrial Area, Surat, Gujarat",000000,oliver.kumar@gmail.com,79647 28633,1990-02-21,2022-05-16,Unknown,1174563.53,Platinum,23649.31,271690.26,
Davd,,Gupta,101130,"79, Cross St PO Box 9100, Chennai, Tamil Nadu",818848,davd.gupta@yahoo.com,5759092572,1997-05-14,1992-10-17,F,1992605.66,Loyal,6977.71,55337.43,
David,Na,Thomas,100238,"217, Park Street, Jaipur, Rajasthan",000000,david.thomasexample.com,95341 53328,1976-12-04,2018-06-07,M,647900.6,Occasional,26107.56,401860.55,No
Karthik,Kr,Patel,104998,"57, Temple Rd, Surat, Gujarat",870460,karthik.patel@hotmail.com,82778 55806,2027-02-22,2024-10-31,F,726883.64,Platinum,35639.84,171950.07,maybe
Rohit,S,Kumar,101145,"167, Temple Rd, New Delhi, Delhi",768606,rohit.kumar@example.com,68181782,1976-04-24,2012-04-10,M,774244.17,Bronze,35859.29,,TRUE
Fatima,H,Brown,101778,"172, MG Road, Chandigarh, Punjab",959845,fatima.brown@mail.biz,+91-7385755542,1953-06-11,2022-11-01,F,1890083.68,Silver,0.0,-56.62,TRUE
Priya,Devi,Sharma,101128,"5, Temple Rd, Chandigarh, Punjab",492681,priya.sharma@mail.biz,8897504855,1978-12-24,2020-03-06,O,1922658.56,Platinum,46970.65,79197.29,TRUE
Meera,Na,Dasgupta,CUST-XO1MWA,"53, Industrial Area, Hyderabad, Telangana",303696,,,1953-04-05,2019-04-23,M,354845.61,Silver,2626.19,35965.61,FALSE
Rohit,,Nair,100072,"42, Business Park, Bengaluru, Karnataka",262325,rohit.nair@hotmail.com,,1953-12-09,2020-04-21,Male,1055536.18,Silver,8010.56,90809.76,
Aarav,,Brown,104470,"156, Station Rd, Hyderabad, Telangana",665136,aarav.brown@mail.biz,01116 14586,1966-12-13,2015-02-17,female,1698299.52,Bronze,27643.64,350503.18,y
Sneha,P,Kumar,103183,"210, Sector 18, Chennai, Tamil Nadu",993541,sneha.kumar@gmail.com,abcdefghij,1977-02-17,1998-09-26,M,1784506.8,Platinum,9314.94,183936.0,maybe
Meera1,V,Fernandez,103536,"188, Ring Road, Chandigarh, Punjab",628797,meera1.fernandez@example.com,8303993620,1970-09-06,2003-10-31,M,327134.2,Platinum,14585.18,270455.4,0
John,A,Johnson,104997,"78, Park Street, Chandigarh, Punjab",804745,john.johnson@corporate.co,7940069990,1987-07-30,2017-08-22,female,1587889.58,Silver,14630.34,216411.62,No
Raj,,Nair,CUST-TICCS5,"136, MG Road, Chandigarh, Punjab",842105,raj.nair@yahoo.com,50465 81276,1954-02-17,1995-08-18,F,1197127.09,Loyal,35134.92,441690.74,
Isha,,Singh,102592,"124, Sector 18, Chandigarh, Punjab",760399,isha.singh@example.com,4774966810,1994-08-20,2019-12-18,male,142566.17,Occasional,11323.04,98215.54,TRUE
Raj,,Thomas,100280,"160, Temple Rd, Hyderabad, Telangana",594281,raj.thomas@corporate.co,5445618282,1994-04-27,2015-01-22,M,568017.67,Occasional,4719.47,87802.74,FALSE
Karthik,Na,Wilson,103379,"156, Church St, Bengaluru, Karnataka",213474,karthik.wilson@mail.biz,4333553785,2005-01-26,2023-07-26,O,1376733.4,New,0.0,65.45,maybe
Aarav,,Nair,102012,"132, Ring Road, Pune, Maharashtra",556491,aarav.nair@corporate.co,4172296304,1893-07-18,2017-11-15,female,1905715.6,Bronze,38160.39,580449.92,N/A
Emma,M,Das,102741,"90, Park Street, Kolkata, West Bengal",567994,emma.das@gmail.com,57883 09981,1964-10-15,2016-07-27,F,431197.85,Platinum,32512.48,,n
Liu,V,Wilson,104225,"207, Industrial Area, Pune, Maharashtra",574613,liu.wilson@example.com,5142199363,1960-12-21,1996-05-29,male,291314.12,Loyal,1770.43,7370.09,No
Isha,M,Smith',104905,"102, Station Rd, Ahmedabad, Gujarat",456424,isha.smith'@mail.biz,+91-1626950398,1965-10-14,2021-03-15,female,193434.67,Bronze,34001.35,265719.78,maybe
Sara,Kr,Fernandez,103867,"158, Park Street, Jaipur, Rajasthan",759834,sara.fernandezexample.com,4064612539,1981-05-11,2025-02-21,,142660.72,Occasional,30876.55,510838.34,
Meera,Na,Gupta,100130,"205, MG Road, Surat, Gujarat",518233,meera.gupta@mail.biz,2730234691,1984-02-16,2019-02-05,female,851910.46,New,9358.47,121457.15,maybe
Noah,,Lee,100045," 140, Park Street, Surat, Gujarat   ",842776,noah.lee@corporate.co,7808761321,1963-04-10,2010-07-08,Female,1829658.48,Bronze,17782.69,236311.82,N/A
Naveen,,Smith,CUST-YS4I8S,"223, Ring Road, Hyderabad, Telangana",245286,naveen.smith@mail.biz,+91-0397431406,1979-08-19,1994-09-01,M,625657.85,New,44607.28,687650.66,Y
Priya,H,Khan,102777,"80, Business Park, New Delhi, Delhi",558697,priya.khan@example.com,40912 91466,1998-09-23,2025-03-29,M,431895291.54,Platinum,19821.49,195928.58,
Emma,R,Smith',100377,"132, Station Rd, New Delhi, Delhi",858133,emma.smith'@yahoo.com,9008365325,2003-04-29,2020-12-29,F,756373.02,Occasional,29121.13,419092.98,Y
Meera,R,Khan,104852,"80, Industrial Area, Bengaluru, Karnataka",969597,meera.khanhotmail.com,2944442796,2005-09-16,2024-11-04,F,1448984.11,Platinum,2545.71,11621.95,N
Karthik,,Kumar,102909,"188, Park Street, Bengaluru, Karnataka",525059,karthik.kumar@corporate.co,4059735031,1963-08-05,2000-08-24,M,631795.78,Silver,14327.84,149683.94,Yes
Michael,P,Gonzalez,104453,"116, 1st Main, Chennai, Tamil Nadu",806298,michael.gonzalez@example.com,11627 55825,2005-09-22,2021-05-14,Female,469843.17,Silver,4886.3,23857.27,No
Priya,S,Iyer,100603,"133, Industrial Area, Chandigarh, Punjab",135034,priya.iyer@mail.biz,75503 20406,1980-07-04,1997-05-28,M,-17213.55,Silver,25962.06,491935.07,No
Rohit,B,Nair,104014,"22, Business Park, Chennai, Tamil Nadu",OIDOPz,rohit.nair@corporate.co,1567539000,1970-11-20,1990-09-22,Male,1447075.89,Occasional,43595.85,721258.75,
Isha,P,Kumar,103173,"31, Industrial Area, Hyderabad, Telangana",240123,isha.kumar@gmail.com,5962355725,2001-07-03,2018-11-21,M,1558580.44,Silver,26676.05,521712.9,maybe
Isha,V,Johnson,104401,"187, Lake View, Jaipur, Rajasthan",310823,isha.johnson@mail.biz,1132451575,1962-04-14,2017-11-22,M,222480.68,Platinum,21963.86,127955.08,No
Isha,,Patel,103171," 187, Park Street, Chandigarh, Punjab   ",624099,ishapatel@gmailcom,2331308482,1991-06-28,2011-10-15,F,899455.9,New,36786.03,643512.36,N/A
Sneha,,Johnson,104518,"125, 1st Main, Jaipur, Rajasthan",880836,Sneha12@gmail.com,1546641526,2007-10-27,2023-09-18,Male,1998614.26,Platinum,0.0,-76.89,N
Rohit,R,Thomas,100198,"29, Industrial Area, New Delhi, Delhi",962656,rohit.thomashotmail.com,+91-0420639839,2006-09-06,2023-06-05,F,1167158.13,Gold,29155.18,393122.2,
Sowmya,R,Das,101836,"134, Business Park, Pune, Maharashtra",618169,sowmya.das@corporate.co,97633 13581,1963-03-09,1957-10-31,M,159564.01,Gold,7198.74,64539.21,TRUE
 Priya ,,Kumar,102584,"146, Cross St, Chennai, Tamil Nadu",801370,priya.kumar@hotmail.com,8880894151,1956-08-06,1991-12-28,,45986.33,Loyal,2980.66,28312.39,FALSE
Oliver,,Reddy,102838,"108, Lake View, New Delhi, Delhi",723459,oliver.reddy@example.com,+91-7302974629,1972-04-14,2007-05-16,M,750498.36,Loyal,26971.67,368809.23,n
John,B,Das,102083,"90, Lake View PO Box 3058, Kolkata, West Bengal",212031,john.das@hotmail.com,,2028-03-21,2025-05-03,Female,530753.94,Silver,8048.5,101769.67,1
Sneha,,Iyer,104494," 65, MG Road, Pune, Maharashtra   ",792677,sneha.iyer@example.com,+91-6836574062,1945-01-30,2007-07-01,Male,1501066.68,Loyal,6771.77,86810.84,No
Isha,T,Dasgupta,100738,"168, Sector 18, Jaipur, Rajasthan",601025,isha.dasgupta@mail.biz,,1947-05-13,1969-03-19,Male,1726568.84,Bronze,0.0,184.26,
Karthik2,A,Reddy,103509,"141, Business Park, New Delhi, Delhi",674169,karthik2.reddy@corporate.co,6020007284,1982-09-30,2015-05-31,Female,1197357.0,Silver,20666.6,355637.98,Y
Emma,M,Gonzalez,102342,"105, 1st Main, Chandigarh, Punjab",853455,,1542555914,2006-01-05,2025-07-02,F,1322032.69,New,24719.63,200247.61,Y
Karthik,A,Iyer,101585,"105, Temple Rd, Hyderabad, Telangana",191195,karthik.iyer@yahoo.com,8774435463,1971-01-29,1995-01-08,M,1766340.89,Platinum,3163.51,42288.02,Y
Meera,Na,Gupta,CUST-AW01CI,"45, 1st Main, New Delhi, Delhi",821360,meera.gupta@mail.biz,1711080316,2001-05-10,2019-05-02,F,929224.94,Loyal,21762.79,417266.58,N/A
Priya,Kr,Brown,100491,"105, Ring Road, Pune, Maharashtra",441349,priya.brown@hotmail.com,37715 19853,1956-09-20,1955-07-19,female,767265.41,Occasional,37700.08,639859.59,y
Priya,T,Khan,101977,"157, Sector 18, New Delhi, Delhi",279838,priya.khan@yahoo.com,1647878573,1956-07-24,1989-08-31,F,398623.16,Occasional,8491.13,17550.01,1
David,A,Johnson,104110,"61, Lake View, Chennai, Tamil Nadu",937189,davidjohnson@gmailcom,+91-2304359017,1993-10-23,2009-05-02,Male,782792.48,Occasional,16833.11,160285.94,N/A
Rohit,Devi,Dasgupta,100563,"144, Lake View, Chennai, Tamil Nadu",132108,rohit.dasgupta@corporate.co,48728551,1987-01-31,2008-05-31,Female,555951.85,Gold,31029.3,98677.81,No
Sara,,Thomas,100963,"123, Sector 18, Chennai, Tamil Nadu",843708,sara.thomasexample.com,80224 77951,1952-03-10,2018-01-06,F,1249951.22,New,36750.39,284883.51,
Priya,,Johnson,102176,"246, Station Rd, New Delhi, Delhi",164401,priya.johnson@hotmail.com,+91-6962575012,1961-03-31,1997-11-07,male,1822417.1,New,19803.32,57932.18,TRUE
Karthik,K,Sharma,102015,"42, Lake View, Ahmedabad, Gujarat",582342,karthik.sharma@corporate.co,26970 12425,1987-01-09,2020-03-15,F,347925.86,Bronze,46437.33,841766.88,N
Ananya,,Patel,100862,"116, MG Road, Jaipur, Rajasthan",735145,ananya.patel@yahoo.com,+91-8273835181,1960-08-13,1983-07-20,M,1399234.53,Platinum,3497.05,42290.73,0
Liu,Na,Lee,103553,"172, Church St, Bengaluru, Karnataka",220851,liu.lee@example.com,4789429994,1961-02-09,2007-06-27,M,1893934.69,Silver,25871.77,302868.62,TRUE
David,A,Dasgupta',100826,"218, Cross St, Chandigarh, Punjab",142482,david.dasgupta'@example.com,3511421930,2026-04-27,2025-06-08,,1974751.25,Platinum,38469.4,260601.23,
SNEHA,T,Gonzalez,104533,"30, Sector 18 PO Box 6811, New Delhi, Delhi",659394,sneha.gonzalez@example.com,9984697033,1955-08-16,2013-01-04,M,831444.88,Bronze,26381.03,265577.27,N/A
Karthik,P,Wilson,104834,"78, MG Road, Bengaluru, Karnataka",144730,karthik.wilson@corporate.co,+91-8185678584,1953-04-12,1971-05-25,F,1577259.84,Silver,3474.1,59568.42,y
David,,Brown,104840,"130, Cross St, New Delhi, Delhi",636542,david.brown@hotmail.com,,1961-12-21,1998-10-09,M,338988.58,New,21752.49,72235.82,maybe
Noah,,Singh,102542,"24, Church St, Kolkata, West Bengal",314350,noah.singh@corporate.co,97321 11495,2003-09-26,2025-06-29,F,1397048.47,New,6065.9,45751.14,y
Oliver,,Singh-,101835,"160, Church St, Hyderabad, Telangana",639749,oliver.singh-@hotmail.com,63383 73791,1960-06-21,2022-09-03,Male,207997.17,Occasional,37465.91,490111.4,n
 Oliver ,S,Johnson,103949,"217, Ring Road, Bengaluru, Karnataka",818721,oliver.johnson@corporate.co,6043147561,2005-08-30,2024-09-14,F,1587349.85,Platinum,36473.84,513846.94,TRUE
Aarav,,Brown,102407,"81, Park Street, Chandigarh, Punjab",981432,aarav.brown@example.com,+91-9000583695,1952-10-13,1983-10-12,M,1577170.79,New,7088.35,39225.56,No
Michael,,Iyer,103478,"190, Temple Rd, Pune, Maharashtra",610820,michael.iyer@yahoo.com,abcdefghij,2002-05-22,2024-12-23,F,1976734.11,Platinum,12717.99,155749.4,N
Liu,Kr,Fernandez_,101353,"78, Station Rd, Hyderabad, Telangana",608963,liu.fernandez_@gmail.com,1209527569,1954-12-31,1982-09-10,female,1936335.31,Loyal,0.0,-61.11,TRUE
MEERAé,,Sharma,100803,"135, Ring Road, Ahmedabad, Gujarat",400132,meeraé.sharma@mail.biz,21459 50894,1972-09-16,2004-01-07,F,736436.88,Occasional,0.0,20.06,No
Sowmya,,Nair,104574,"58, Cross St, Mumbai, Maharashtra",443054,sowmya.nair@yahoo.com,1986142911,1995-11-28,2025-08-25,M,214414640.67,Gold,32051.3,449930.19,
Meera,Devi,Gonzalez,100091,"38, Park Street, Jaipur, Rajasthan",DmyJI9,meera.gonzalez@hotmail.com,+91-2465143136,1998-03-21,2018-06-11,M,1707000.65,Bronze,31069.07,118644.14,N
Noah,,Nair,CUST-2TZKQ5,"87, Park Street, Ahmedabad, Gujarat",745425,noah.nair@example.com,7604622242,1987-07-05,2014-03-07,F,133724.29,Gold,10828.55,73168.97,Yes
Kumar,L,Nair,104585,"152, Business Park, Chennai, Tamil Nadu",488027,kumar.nair@corporate.co,4873813114,1955-06-30,2008-12-18,F,734406.71,Platinum,44420.69,723161.71,N
Chn,,Singh,101829,"50, Lake View, Ahmedabad, Gujarat",357313,chn.singh@gmail.com,06685 78105,2007-09-20,2024-11-29,female,309743.84,Occasional,3170.92,61113.41,n
David,,Gupta,103470,"189, Church St, Chandigarh, Punjab",617745,david.gupta@yahoo.com,1829094040,1982-03-23,2006-05-29,male,920027.09,Gold,38868.85,731844.55,maybe
Sara,,Iyer,102167,"149, 1st Main, Chandigarh, Punjab",798109,sara.iyer@gmail.com,abcdefghij,1947-04-09,1977-12-18,M,1206555.81,Gold,-25967.82,-173346.64,N/A
John,K,Patel,100464,"127, Station Rd, Bengaluru, Karnataka",461370,john.patel@yahoo.com,+91-1216860107,1965-11-11,2004-02-20,Female,944451.33,New,1292.89,21362.12,y
Sara,,Wang,100317,"13, 1st Main, Chennai, Tamil Nadu",161434,sara.wang@corporate.co,79298 01447,1994-04-01,2018-06-14,,1162745.02,Gold,24301.13,47252.01,Yes
Sowmya,,Singh,103542,"216, Temple Rd, Ahmedabad, Gujarat",173931,sowmya.singh@yahoo.com,41540 96350,1971-12-28,2000-06-17,Male,1381872.73,Bronze,48342.79,687920.66,1
Rohit,,Dasgupta,100068,"67, Sector 18, Chandigarh, Punjab",858931,rohit.dasguptagmail.com,9635706236,1977-02-26,1995-07-03,Female,563532.69,Occasional,20193.69,110533.97,0
Priya,Devi,Reddy,104048,"120, Sector 18, Chennai, Tamil Nadu",696405,priya.reddy@corporate.co,1288942127,1984-01-13,2023-08-06,F,319419.06,Gold,37193.0,411916.48,FALSE
 Liu ,T,Iyer,103305,"161, Industrial Area, Mumbai, Maharashtra",324906,liu.iyer@hotmail.com,,1990-05-09,2017-11-01,Female,1308217.08,New,47476.2,382115.1,N/A
Kumar,,Dasgupta,102652,"80, MG Road, Ahmedabad, Gujarat",203618,kumar.dasgupta@corporate.co,97285 57374,1984-01-13,2019-02-26,Female,560394.44,Loyal,9051.09,161525.48,
Karthik,V,Sharma,102039,"224, Sector 18, Chennai, Tamil Nadu",605904,karthik.sharma@yahoo.com,96921 00453,1986-07-29,2007-07-31,M,97265.54,Occasional,38638.26,457794.12,No
Liu,,Reddy,104889,"113, Lake View, New Delhi, Delhi",674977,liu.reddy@hotmail.com,4202655101,1961-02-08,2015-01-19,male,1006385.45,Loyal,23247.55,373002.06,No
Oliver,R,Dasgupta,102248," 37, Church St, New Delhi, Delhi   ",721314,oliver.dasgupta@corporate.co,,1972-12-18,1990-05-03,Male,1450646.82,Loyal,34680.9,673243.57,TRUE
Sara,K,Wang,104777,"121, Ring Road PO Box 1881, Bengaluru, Karnataka",468569,sarawang@hotmailcom,55876602,2026-09-19,2025-03-04,Female,1671541.31,Loyal,43806.47,699486.79,Y
Carlos,Devi,Kumar,103849,"64, Lake View, Kolkata, West Bengal",126224,carlos.kumar@hotmail.com,4770006919,1993-12-29,2009-04-21,F,1093880.92,New,17960.65,292377.11,
Carlos,T,Singh,100663,"184, Station Rd, Chandigarh, Punjab",630230,carlos.singh@corporate.co,31194 76123,1979-07-25,2023-10-16,female,755567.81,Loyal,12031.28,12690.18,N
Sara,,Gonzalez,103038,"67, Church St, Ahmedabad, Gujarat",517544,sara.gonzalez@hotmail.com,08636 31706,1985-01-22,2005-06-07,female,1496849.96,New,-29151.57,-227187.05,n
Liu,,Fernandez,100899,"187, Industrial Area, Chandigarh, Punjab",624521,liu.fernandez@example.com,2686805237,2007-01-11,2022-05-21,Male,1154579.61,Silver,14392.18,180485.31,TRUE
Amit,,Gupta,104383,"19, Park Street, Surat, Gujarat",116389,amit.gupta@gmail.com,7263848849,1955-04-12,2005-03-30,,1378875.75,Silver,18609.12,155406.99,
Michael,,Gonzalez,100137,"26, Park Street, Pune, Maharashtra",,michael.gonzalez@yahoo.com,97415449,1969-04-13,2000-11-06,Male,749220.03,Gold,39570.62,146691.04,N/A
Naveen,,Reddy,100258,"142, Ring Road, New Delhi, Delhi",817041,Naveen67@corporate.co,87945 46396,1989-08-12,2018-01-31,F,1676375.12,Silver,19395.82,294063.06,y
Naveen,P,Gupta,103406,"238, Park Street, Chennai, Tamil Nadu",537412,naveen.gupta@mail.biz,81785 51661,1991-04-11,2021-09-04,Female,1654943.36,Bronze,0.0,35.79,n
Noah,H,Nair,102069,"166, Temple Rd, Jaipur, Rajasthan",896123,noah.nair@corporate.co,4524079471,1957-07-11,1988-04-05,M,988573.35,Loyal,11795.44,204998.03,y
Rohit,,Dasgupta,104728,"75, Church St, Bengaluru, Karnataka",000000,rohit.dasgupta@hotmail.com,4659979574,1975-03-27,2010-07-06,M,1478067.23,Bronze,6092.89,98482.69,Y
John,T,Lee,103908,"4, 1st Main, Mumbai, Maharashtra",894747,john.lee@hotmail.com,5115106617,2006-01-23,2023-05-14,Male,700062.11,Gold,16092.19,239408.33,N/A
Carlos,M,Lee,101978,"108, Temple Rd, Bengaluru, Karnataka",471551,,06874 75376,1997-03-11,2015-12-19,F,1324798.96,Silver,31138.89,295972.49,No
David,,Reddy,103710,"81, Temple Rd, Chennai, Tamil Nadu",184932,david.reddy@gmail.com,8380680186,1986-07-15,2018-05-13,F,1659015.96,New,46847.39,328886.92,y
Isha,S,Lee,102038,"120, MG Road, Chandigarh, Punjab",712021,isha.lee@yahoo.com,+91-0204506116,1958-07-30,2001-09-22,F,1524418.92,New,25201.02,338610.85,No
Kumar,,Reddy,104677,"95, Temple Rd PO Box 3035, Chandigarh, Punjab",390864,kumar.reddy@mail.biz,8301185099,1970-08-21,1986-09-02,Unknown,776212.14,New,37072.74,397589.49,0
Sowmya,B,Lee,103389,"47, Lake View, Chennai, Tamil Nadu",449283,sowmya.lee@hotmail.com,4708104773,1895-01-28,1993-11-16,F,707865.97,New,40220.82,245209.19,Y
Naveen,B,Iyer,101064,"51, Ring Road, Kolkata, West Bengal",,naveen.iyer@corporate.co,6287851274,2005-09-28,2020-12-12,Unknown,1379969.08,Bronze,36380.0,134742.25,N/A
Michael,,Khan,103596,"166, Lake View, Jaipur, Rajasthan",553319,michael.khan@gmail.com,,1970-08-17,1997-11-15,female,764427.54,Loyal,0.0,275.85,Yes
John,T,Gonzalez,101796,"94, Business Park, Hyderabad, Telangana",944442,john.gonzalez@hotmail.com,+91-0534329601,2006-11-10,2024-06-20,male,1032684.47,Bronze,19619.5,275640.3,FALSE
Fatima,Devi,Das,102027,"6, Cross St, Hyderabad, Telangana",235323,fatima.das@hotmail.com,4941535299,1972-12-10,2009-10-08,female,1234260.86,Occasional,17669.99,313604.48,N
Raj,,Reddy,102430,"40, MG Road, Chennai, Tamil Nadu",140236,rajreddy@hotmailcom,+91-9846627934,1982-02-17,2014-05-21,male,245918.97,Platinum,9649.13,25714.91,No
David,P,Fernandez,104509,"171, Temple Rd, Bengaluru, Karnataka",245044,david.fernandez@hotmail.com,,1985-11-11,2004-02-05,F,1018946.0,Bronze,33935.38,478649.15,
Sar,M,Gonzalez,100964,"79, 1st Main, Ahmedabad, Gujarat",805077,sar.gonzalezcorporate.co,66179 45957,1958-07-21,2016-11-03,Female,1471510.76,Bronze,10667.95,179479.03,
Noah,R,Thomas,100831,"161, Sector 18, Bengaluru, Karnataka",632701,noah.thomas@example.com,7032585616,1971-08-11,2011-05-22,female,1472688.17,New,32856.47,649592.01,N/A
Raj,P,Fernandez,100595,"202, Lake View, Bengaluru, Karnataka",243120,raj.fernandezgmail.com,17623 10958,1977-02-06,2018-11-03,F,532117.92,Platinum,10149.12,48046.3,y
Raj,,Kumar,101623,"237, Station Rd, Surat, Gujarat",696025,raj.kumar@hotmail.com,31369 94015,1946-02-02,2021-08-22,Female,157713.5,Silver,3031.44,36176.64,maybe
Aarav,L,Johnson,102132,"128, MG Road, Ahmedabad, Gujarat",162144,aarav.johnson@mail.biz,5301689445,1952-02-01,2014-05-24,F,754073.42,Silver,12151.13,144555.38,N
Aarav,M,Gupta,101912,"192, MG Road, Bengaluru, Karnataka",242596,aarav.gupta@corporate.co,34725 86766,1990-11-04,2009-10-22,female,1373324.45,Bronze,8449.56,74785.88,
Carlos,S,Brown,103188,"66, MG Road, New Delhi, Delhi",573284,carlos.brown@mail.biz,+91-1746464255,1956-03-08,1976-08-09,O,1895054.27,Bronze,47528.11,717099.22,maybe
